match_id,batter,runs,balls_faced
419129.0,ML Hayden,19.0,14
419129.0,MS Dhoni,21.0,21
419129.0,NV Ojha,80.0,50
419129.0,P Dogra,5.0,3
419129.0,S Badrinath,25.0,27
419129.0,S Narwal,2.0,2
419129.0,SK Raina,14.0,13
419129.0,SW Tait,1.0,1
419129.0,T Thushara,2.0,3
419129.0,YK Pathan,8.0,6
419130.0,A Symonds,1.0,7
419130.0,AC Gilchrist,0.0,2
419130.0,AT Rayudu,6.0,8
419130.0,DJ Bravo,23.0,16
419130.0,HH Gibbs,27.0,16
419130.0,Harbhajan Singh,49.0,18
419130.0,Jaskaran Singh,1.0,2
419130.0,KA Pollard,1.0,5
419130.0,KAJ Roach,10.0,9
419130.0,MD Mishra,13.0,13
419130.0,R McLaren,13.0,16
419130.0,R Sathish,3.0,5
419130.0,RG Sharma,45.0,30
419130.0,RP Singh,1.0,5
419130.0,S Dhawan,8.0,13
419130.0,SR Tendulkar,55.0,45
419130.0,SS Tiwary,4.0,3
419130.0,TL Suman,15.0,17
419130.0,Y Venugopal Rao,7.0,9
419131.0,AB Agarkar,17.0,13
419131.0,AD Mathews,24.0,20
419131.0,CH Gayle,30.0,22
419131.0,CK Langeveldt,0.0,1
419131.0,DA Warner,107.0,72
419131.0,DJ Hussey,29.0,33
419131.0,G Gambhir,1.0,2
419131.0,KD Karthik,0.0,1
419131.0,KM Jadhav,4.0,1
419131.0,M Kartik,1.0,2
419131.0,MK Tiwary,0.0,3
419131.0,Mandeep Singh,0.0,4
419131.0,PD Collingwood,53.0,45
419131.0,SC Ganguly,5.0,11
419131.0,V Sehwag,8.0,3
419131.0,WP Saha,20.0,17
419132.0,AT Rayudu,9.0,14
419132.0,B Lee,3.0,4
419132.0,DJ Bravo,8.0,4
419132.0,DPMD Jayawardene,20.0,20
419132.0,Harbhajan Singh,1.0,1
419132.0,IK Pathan,18.0,14
419132.0,K Goel,1.0,3
419132.0,KA Pollard,20.0,14
419132.0,MS Bisla,11.0,10
419132.0,PP Chawla,22.0,15
419132.0,R Sathish,17.0,10
419132.0,RS Bopara,1.0,4
419132.0,S Dhawan,50.0,40
419132.0,SE Marsh,57.0,48
419132.0,SJ Srivastava,1.0,1
419132.0,SR Tendulkar,11.0,17
419132.0,SS Tiwary,31.0,24
419132.0,VS Malik,6.0,5
419132.0,Yuvraj Singh,2.0,3
419133.0,CL White,21.0,13
419133.0,JA Morkel,1.0,3
419133.0,JH Kallis,52.0,52
419133.0,KP Pietersen,23.0,14
419133.0,M Vijay,78.0,39
419133.0,MK Pandey,5.0,7
419133.0,ML Hayden,12.0,14
419133.0,MS Dhoni,14.0,20
419133.0,RV Uthappa,21.0,14
419133.0,S Badrinath,7.0,6
419133.0,SK Raina,40.0,35
419133.0,V Kohli,34.0,24
419134.0,AA Jhunjhunwala,2.0,6
419134.0,AB McDonald,14.0,9
419134.0,AC Voges,15.0,17
419134.0,DA Warner,4.0,8
419134.0,FY Fazal,0.0,2
419134.0,G Gambhir,43.0,39
419134.0,KD Karthik,69.0,38
419134.0,KM Jadhav,10.0,9
419134.0,MJ Lumb,0.0,2
419134.0,NV Ojha,27.0,14
419134.0,P Dogra,20.0,25
419134.0,PD Collingwood,16.0,8
419134.0,S Narwal,12.0,10
419134.0,SK Trivedi,7.0,5
419134.0,SK Warne,0.0,2
419134.0,SW Tait,11.0,12
419134.0,V Sehwag,19.0,13
419134.0,YK Pathan,24.0,14
419135.0,A Symonds,45.0,39
419135.0,AB Agarkar,8.0,5
419135.0,AC Gilchrist,9.0,5
419135.0,AD Mathews,4.0,4
419135.0,CA Pujara,17.0,14
419135.0,CH Gayle,4.0,7
419135.0,DJ Hussey,31.0,28
419135.0,HH Gibbs,50.0,48
419135.0,MD Mishra,29.0,16
419135.0,MK Tiwary,5.0,7
419135.0,RG Sharma,2.0,6
419135.0,SC Ganguly,88.0,57
419135.0,TL Suman,15.0,11
419135.0,WP Saha,10.0,4
419136.0,B Lee,1.0,1
419136.0,CL White,6.0,3
419136.0,IK Pathan,16.0,6
419136.0,JH Kallis,9.0,10
419136.0,KC Sangakkara,45.0,27
419136.0,KP Pietersen,66.0,45
419136.0,MK Pandey,29.0,25
419136.0,MS Bisla,28.0,27
419136.0,RS Bopara,42.0,34
419136.0,RV Uthappa,22.0,9
419136.0,SE Marsh,2.0,9
419136.0,V Kohli,42.0,26
419136.0,Yuvraj Singh,36.0,20
419137.0,AA Jhunjhunwala,7.0,4
419137.0,AS Raut,2.0,4
419137.0,FY Fazal,4.0,6
419137.0,JA Morkel,62.0,34
419137.0,M Vijay,127.0,57
419137.0,MJ Lumb,37.0,26
419137.0,ML Hayden,34.0,21
419137.0,MS Dhoni,0.0,1
419137.0,NV Ojha,94.0,57
419137.0,S Badrinath,4.0,2
419137.0,SK Raina,13.0,7
419137.0,SR Watson,60.0,26
419137.0,YK Pathan,4.0,2
419138.0,A Symonds,21.0,19
419138.0,AC Gilchrist,19.0,14
419138.0,AT Rayudu,55.0,30
419138.0,DJ Bravo,2.0,8
419138.0,HH Gibbs,17.0,15
419138.0,Jaskaran Singh,0.0,2
419138.0,KA Pollard,21.0,10
419138.0,MD Mishra,5.0,7
419138.0,PP Ojha,2.0,2
419138.0,R Sharma,5.0,7
419138.0,RG Sharma,11.0,14
419138.0,RJ Harris,13.0,10
419138.0,S Dhawan,14.0,16
419138.0,SR Tendulkar,35.0,25
419138.0,SS Tiwary,44.0,35
419138.0,TL Suman,11.0,17
419138.0,VVS Laxman,4.0,7
419139.0,AD Mathews,17.0,13
419139.0,CH Gayle,88.0,44
419139.0,DJ Hussey,11.0,5
419139.0,DPMD Jayawardene,110.0,61
419139.0,KC Sangakkara,38.0,22
419139.0,MK Tiwary,35.0,32
419139.0,MS Bisla,18.0,13
419139.0,SC Ganguly,36.0,33
419139.0,Yuvraj Singh,33.0,16
419140.0,A Kumble,1.0,1
419140.0,A Mithun,5.0,4
419140.0,CL White,4.0,11
419140.0,DA Warner,33.0,22
419140.0,DL Vettori,19.0,17
419140.0,G Gambhir,1.0,1
419140.0,JH Kallis,54.0,42
419140.0,KD Karthik,6.0,4
419140.0,KM Jadhav,7.0,10
419140.0,KP Appanna,1.0,2
419140.0,KP Pietersen,16.0,19
419140.0,LRPL Taylor,22.0,10
419140.0,PD Collingwood,75.0,47
419140.0,R Dravid,14.0,9
419140.0,R Vinay Kumar,3.0,3
419140.0,RV Uthappa,12.0,9
419140.0,V Kohli,13.0,11
419140.0,V Sehwag,35.0,22
419141.0,A Symonds,15.0,20
419141.0,AA Bilakhia,2.0,4
419141.0,AA Jhunjhunwala,11.0,8
419141.0,AC Gilchrist,34.0,20
419141.0,AP Dole,4.0,4
419141.0,AS Raut,0.0,3
419141.0,Anirudh Singh,9.0,12
419141.0,DR Smith,4.0,7
419141.0,FY Fazal,36.0,29
419141.0,M Morkel,7.0,7
419141.0,MJ Lumb,15.0,10
419141.0,NV Ojha,1.0,6
419141.0,RG Sharma,73.0,44
419141.0,RJ Harris,1.0,2
419141.0,RP Singh,3.0,6
419141.0,SK Trivedi,9.0,7
419141.0,SK Warne,1.0,4
419141.0,SR Watson,58.0,38
419141.0,VVS Laxman,6.0,11
419141.0,YK Pathan,5.0,7
419142.0,AN Ahmed,4.0,8
419142.0,AT Rayudu,3.0,4
419142.0,DJ Bravo,2.0,3
419142.0,Harbhajan Singh,33.0,24
419142.0,KA Pollard,5.0,6
419142.0,M Vijay,14.0,19
419142.0,MEK Hussey,14.0,15
419142.0,ML Hayden,35.0,33
419142.0,MS Dhoni,31.0,18
419142.0,R McLaren,1.0,3
419142.0,R Sathish,4.0,5
419142.0,S Badrinath,30.0,22
419142.0,S Dhawan,16.0,20
419142.0,SK Raina,23.0,21
419142.0,SR Tendulkar,45.0,35
419142.0,SS Tiwary,14.0,21
419143.0,Bipul Sharma,1.0,1
419143.0,DPMD Jayawardene,44.0,35
419143.0,IK Pathan,24.0,23
419143.0,KC Sangakkara,9.0,8
419143.0,MJ Lumb,83.0,45
419143.0,MS Bisla,20.0,15
419143.0,NV Ojha,44.0,38
419143.0,PP Chawla,10.0,16
419143.0,RS Bopara,8.0,12
419143.0,YK Pathan,21.0,14
419143.0,Yuvraj Singh,28.0,16
419144.0,A Mishra,4.0,6
419144.0,AD Mathews,46.0,28
419144.0,BB McCullum,6.0,7
419144.0,CH Gayle,40.0,22
419144.0,DA Warner,0.0,5
419144.0,DL Vettori,12.0,7
419144.0,G Gambhir,47.0,29
419144.0,KD Karthik,20.0,17
419144.0,KM Jadhav,5.0,8
419144.0,MF Maharoof,2.0,3
419144.0,MK Tiwary,26.0,19
419144.0,PD Collingwood,2.0,3
419144.0,R Bhatia,2.0,3
419144.0,SC Ganguly,56.0,50
419144.0,V Sehwag,64.0,43
419145.0,A Symonds,53.0,25
419145.0,AC Gilchrist,32.0,21
419145.0,CL White,13.0,3
419145.0,JH Kallis,68.0,49
419145.0,LRPL Taylor,1.0,2
419145.0,MD Mishra,9.0,11
419145.0,MK Pandey,1.0,8
419145.0,R Dravid,26.0,26
419145.0,RG Sharma,6.0,5
419145.0,RV Uthappa,2.0,5
419145.0,TL Suman,78.0,59
419145.0,V Kohli,58.0,37
419146.0,AB Barath,33.0,28
419146.0,AT Rayudu,33.0,18
419146.0,DPMD Jayawardene,31.0,18
419146.0,Harbhajan Singh,9.0,7
419146.0,IK Pathan,15.0,6
419146.0,JP Duminy,35.0,29
419146.0,KA Pollard,18.0,14
419146.0,KC Sangakkara,56.0,42
419146.0,R McLaren,0.0,1
419146.0,R Sathish,20.0,17
419146.0,RS Sodhi,4.0,2
419146.0,S Dhawan,2.0,4
419146.0,SR Tendulkar,29.0,25
419146.0,SS Tiwary,4.0,5
419146.0,Yuvraj Singh,15.0,23
419146.0,Z Khan,0.0,1
419147.0,A Symonds,27.0,25
419147.0,AC Gilchrist,7.0,10
419147.0,DE Bollinger,2.0,3
419147.0,DR Smith,13.0,8
419147.0,M Vijay,23.0,14
419147.0,MD Mishra,21.0,19
419147.0,MEK Hussey,8.0,11
419147.0,ML Hayden,19.0,19
419147.0,MS Dhoni,7.0,13
419147.0,R Ashwin,5.0,6
419147.0,RG Sharma,8.0,15
419147.0,S Badrinath,6.0,6
419147.0,SK Raina,52.0,43
419147.0,T Thushara,8.0,8
419147.0,TL Suman,55.0,44
419148.0,AB Agarkar,6.0,7
419148.0,AB Dinda,0.0,1
419148.0,AD Mathews,1.0,2
419148.0,BAW Mendis,1.0,1
419148.0,BB McCullum,45.0,38
419148.0,CA Pujara,16.0,9
419148.0,CH Gayle,34.0,17
419148.0,I Sharma,0.0,2
419148.0,JH Kallis,8.0,11
419148.0,LRPL Taylor,14.0,6
419148.0,MK Tiwary,0.0,2
419148.0,R Dravid,52.0,35
419148.0,RV Uthappa,50.0,23
419148.0,S Sriram,27.0,31
419148.0,SC Ganguly,33.0,32
419148.0,WP Saha,13.0,15
419149.0,A Mishra,10.0,12
419149.0,A Nehra,1.0,4
419149.0,AB Barath,2.0,5
419149.0,DA Warner,6.0,11
419149.0,DL Vettori,2.0,4
419149.0,DPMD Jayawardene,38.0,35
419149.0,G Gambhir,26.0,15
419149.0,IK Pathan,12.0,17
419149.0,KC Sangakkara,33.0,31
419149.0,KD Karthik,17.0,36
419149.0,M Manhas,26.0,28
419149.0,MF Maharoof,0.0,2
419149.0,PD Collingwood,4.0,8
419149.0,R Bhatia,1.0,5
419149.0,V Sehwag,0.0,1
419149.0,Yuvraj Singh,21.0,25
419150.0,AA Jhunjhunwala,22.0,23
419150.0,AC Voges,28.0,27
419150.0,AP Dole,30.0,19
419150.0,AS Raut,20.0,17
419150.0,AT Rayudu,0.0,3
419150.0,FY Fazal,10.0,16
419150.0,JP Duminy,31.0,33
419150.0,KA Pollard,25.0,14
419150.0,MJ Lumb,8.0,6
419150.0,NV Ojha,0.0,5
419150.0,R Sathish,1.0,2
419150.0,SR Tendulkar,89.0,62
419150.0,SR Watson,1.0,2
419150.0,SS Tiwary,15.0,11
419150.0,ST Jayasuriya,1.0,3
419150.0,YK Pathan,10.0,8
419151.0,A Kumble,2.0,4
419151.0,A Symonds,19.0,21
419151.0,AC Gilchrist,0.0,1
419151.0,B Sumanth,6.0,4
419151.0,CL White,4.0,3
419151.0,DW Steyn,0.0,1
419151.0,HH Gibbs,12.0,10
419151.0,JH Kallis,27.0,40
419151.0,KP Appanna,1.0,1
419151.0,LRPL Taylor,1.0,5
419151.0,MD Mishra,41.0,31
419151.0,MK Pandey,0.0,1
419151.0,R Dravid,49.0,36
419151.0,R Vinay Kumar,4.0,8
419151.0,RG Sharma,51.0,47
419151.0,RJ Harris,13.0,9
419151.0,RV Uthappa,34.0,22
419151.0,TL Suman,0.0,1
419151.0,V Kohli,3.0,4
419152.0,A Mishra,12.0,17
419152.0,AB McDonald,33.0,31
419152.0,AB de Villiers,4.0,7
419152.0,AT Rayudu,24.0,21
419152.0,C Madan,15.0,21
419152.0,DA Warner,31.0,15
419152.0,G Gambhir,17.0,9
419152.0,JP Duminy,21.0,15
419152.0,KA Pollard,45.0,13
419152.0,KD Karthik,11.0,14
419152.0,PD Collingwood,2.0,5
419152.0,PJ Sangwan,6.0,5
419152.0,SR Tendulkar,30.0,27
419152.0,SS Tiwary,38.0,28
419152.0,V Sehwag,20.0,19
419153.0,AB Agarkar,9.0,5
419153.0,AD Mathews,48.0,51
419153.0,BB McCullum,0.0,4
419153.0,CH Gayle,7.0,4
419153.0,DJ Hussey,0.0,4
419153.0,Iqbal Abdulla,0.0,1
419153.0,LR Shukla,17.0,11
419153.0,M Vijay,50.0,43
419153.0,MK Tiwary,27.0,32
419153.0,ML Hayden,0.0,2
419153.0,SC Ganguly,10.0,12
419153.0,SK Raina,78.0,41
419153.0,WP Saha,1.0,2
419154.0,AA Jhunjhunwala,13.0,22
419154.0,AC Voges,28.0,27
419154.0,AG Paunikar,0.0,1
419154.0,AS Raut,32.0,20
419154.0,JH Kallis,0.0,3
419154.0,KP Pietersen,62.0,29
419154.0,LRPL Taylor,10.0,11
419154.0,MJ Lumb,9.0,8
419154.0,MK Pandey,14.0,13
419154.0,NV Ojha,7.0,10
419154.0,R Dravid,5.0,4
419154.0,RV Uthappa,26.0,21
419154.0,SR Watson,22.0,25
419154.0,V Kohli,14.0,13
419154.0,YK Pathan,11.0,10
419155.0,DA Warner,0.0,2
419155.0,DE Bollinger,16.0,14
419155.0,G Gambhir,57.0,57
419155.0,JA Morkel,1.0,4
419155.0,KD Karthik,13.0,17
419155.0,L Balaji,3.0,8
419155.0,M Manhas,25.0,34
419155.0,M Vijay,17.0,12
419155.0,MEK Hussey,15.0,18
419155.0,ML Hayden,1.0,5
419155.0,MS Dhoni,0.0,2
419155.0,R Ashwin,6.0,13
419155.0,S Badrinath,30.0,30
419155.0,SK Raina,15.0,20
419155.0,TM Dilshan,1.0,2
419155.0,V Sehwag,4.0,4
419156.0,A Symonds,4.0,7
419156.0,AC Gilchrist,9.0,5
419156.0,B Sumanth,6.0,3
419156.0,DPMD Jayawardene,93.0,65
419156.0,IK Pathan,1.0,1
419156.0,KC Sangakkara,52.0,37
419156.0,MD Mishra,20.0,23
419156.0,MR Marsh,15.0,12
419156.0,RG Sharma,68.0,39
419156.0,SE Marsh,0.0,1
419156.0,TL Suman,43.0,33
419156.0,Yuvraj Singh,20.0,21
419157.0,A Kumble,1.0,3
419157.0,AM Nayar,9.0,7
419157.0,AT Rayudu,46.0,29
419157.0,DW Steyn,0.0,2
419157.0,JH Kallis,14.0,15
419157.0,JP Duminy,42.0,19
419157.0,KA Pollard,20.0,9
419157.0,KP Pietersen,21.0,16
419157.0,LRPL Taylor,9.0,11
419157.0,MK Pandey,16.0,18
419157.0,Pankaj Singh,1.0,2
419157.0,R Dravid,16.0,11
419157.0,R McLaren,40.0,43
419157.0,R Vinay Kumar,10.0,13
419157.0,RV Uthappa,4.0,7
419157.0,SR Tendulkar,19.0,19
419157.0,V Kohli,37.0,24
419158.0,AC Voges,8.0,7
419158.0,AJ Finch,21.0,21
419158.0,AS Raut,2.0,4
419158.0,BB McCullum,6.0,7
419158.0,CA Pujara,45.0,40
419158.0,CH Gayle,0.0,3
419158.0,FY Fazal,13.0,13
419158.0,NV Ojha,18.0,22
419158.0,P Dogra,8.0,12
419158.0,SC Ganguly,75.0,54
419158.0,SK Trivedi,4.0,2
419158.0,SK Warne,3.0,5
419158.0,SR Watson,44.0,26
419158.0,YK Pathan,8.0,9
419159.0,DPMD Jayawardene,21.0,9
419159.0,IK Pathan,44.0,27
419159.0,JA Morkel,14.0,8
419159.0,KC Sangakkara,33.0,24
419159.0,M Vijay,13.0,12
419159.0,ML Hayden,5.0,8
419159.0,MS Dhoni,54.0,29
419159.0,S Badrinath,53.0,37
419159.0,SE Marsh,88.0,59
419159.0,SK Raina,46.0,29
419159.0,Yuvraj Singh,1.0,4
419160.0,A Mishra,4.0,10
419160.0,A Nehra,22.0,16
419160.0,A Symonds,54.0,30
419160.0,AC Gilchrist,10.0,9
419160.0,B Sumanth,7.0,12
419160.0,DA Warner,5.0,4
419160.0,G Gambhir,4.0,9
419160.0,KD Karthik,1.0,2
419160.0,M Manhas,23.0,22
419160.0,MD Mishra,25.0,19
419160.0,MR Marsh,13.0,19
419160.0,PD Collingwood,51.0,43
419160.0,R Sharma,14.0,8
419160.0,RG Sharma,11.0,10
419160.0,TL Suman,5.0,6
419160.0,TM Dilshan,11.0,11
419160.0,V Sehwag,8.0,6
419160.0,WPUJC Vaas,3.0,8
419161.0,AP Tare,1.0,3
419161.0,AT Rayudu,27.0,16
419161.0,BB McCullum,57.0,61
419161.0,DJ Bravo,5.0,9
419161.0,DJ Hussey,20.0,14
419161.0,JP Duminy,19.0,27
419161.0,R McLaren,0.0,2
419161.0,R Sathish,11.0,11
419161.0,S Dhawan,10.0,11
419161.0,SC Ganguly,42.0,36
419161.0,SS Tiwary,46.0,38
419161.0,STR Binny,8.0,5
419162.0,A Kumble,1.0,3
419162.0,AM Nayar,22.0,18
419162.0,AT Rayudu,40.0,40
419162.0,DW Steyn,5.0,5
419162.0,JH Kallis,11.0,9
419162.0,JP Duminy,3.0,4
419162.0,KA Pollard,33.0,14
419162.0,KP Pietersen,19.0,15
419162.0,LRPL Taylor,31.0,32
419162.0,MK Pandey,5.0,10
419162.0,P Kumar,1.0,2
419162.0,R Dravid,23.0,23
419162.0,R Vinay Kumar,8.0,8
419162.0,RV Uthappa,26.0,13
419162.0,S Dhawan,12.0,10
419162.0,SR Tendulkar,9.0,10
419162.0,SS Tiwary,52.0,31
419162.0,V Kohli,9.0,8
419163.0,A Symonds,23.0,23
419163.0,AC Gilchrist,15.0,20
419163.0,B Sumanth,16.0,19
419163.0,HH Gibbs,18.0,26
419163.0,Harmeet Singh,0.0,1
419163.0,JA Morkel,4.0,4
419163.0,M Vijay,15.0,11
419163.0,MD Mishra,2.0,5
419163.0,ML Hayden,8.0,10
419163.0,MS Dhoni,30.0,33
419163.0,PP Ojha,1.0,4
419163.0,R Ashwin,6.0,5
419163.0,RG Sharma,2.0,5
419163.0,RJ Harris,15.0,8
419163.0,RP Singh,0.0,3
419163.0,S Anirudha,24.0,15
419163.0,S Badrinath,37.0,41
419163.0,SK Raina,2.0,4
419163.0,TL Suman,4.0,4
419164.0,A Symonds,2.0,8
419164.0,AC Gilchrist,4.0,4
419164.0,Anirudh Singh,40.0,42
419164.0,DR Smith,5.0,10
419164.0,JH Kallis,19.0,33
419164.0,KP Pietersen,29.0,21
419164.0,MD Mishra,0.0,1
419164.0,PP Ojha,0.0,2
419164.0,R Dravid,35.0,30
419164.0,R Sharma,0.0,6
419164.0,RG Sharma,0.0,4
419164.0,RJ Harris,3.0,10
419164.0,Y Venugopal Rao,24.0,27
419165.0,AM Nayar,27.0,26
419165.0,AT Rayudu,21.0,15
419165.0,CRD Fernando,2.0,2
419165.0,Harbhajan Singh,1.0,2
419165.0,JA Morkel,15.0,6
419165.0,JP Duminy,6.0,7
419165.0,KA Pollard,27.0,10
419165.0,M Vijay,26.0,20
419165.0,ML Hayden,17.0,31
419165.0,MS Dhoni,22.0,15
419165.0,S Anirudha,6.0,4
419165.0,S Badrinath,14.0,11
419165.0,S Dhawan,0.0,8
419165.0,SK Raina,57.0,37
419165.0,SL Malinga,1.0,1
419165.0,SR Tendulkar,48.0,49
419165.0,SS Tiwary,0.0,2
419165.0,Z Khan,1.0,3
501198.0,EJG Morgan,6.0,6
501198.0,G Gambhir,1.0,2
501198.0,Iqbal Abdulla,3.0,3
501198.0,JA Morkel,15.0,9
501198.0,JH Kallis,54.0,44
501198.0,LR Shukla,14.0,10
501198.0,M Vijay,4.0,4
501198.0,MK Tiwary,27.0,16
501198.0,MS Bisla,27.0,29
501198.0,MS Dhoni,29.0,21
501198.0,R Bhatia,0.0,1
501198.0,S Anirudha,64.0,56
501198.0,SB Styris,5.0,2
501198.0,SK Raina,33.0,29
501198.0,YK Pathan,11.0,12
501199.0,A Mishra,2.0,2
501199.0,AG Paunikar,20.0,19
501199.0,B Chipli,6.0,9
501199.0,DB Ravi Teja,28.0,20
501199.0,DT Christian,26.0,19
501199.0,DW Steyn,7.0,6
501199.0,I Sharma,1.0,1
501199.0,IR Jaggi,25.0,29
501199.0,J Botha,67.0,47
501199.0,JP Duminy,14.0,17
501199.0,KC Sangakkara,0.0,3
501199.0,LRPL Taylor,21.0,14
501199.0,R Dravid,28.0,36
501199.0,S Dhawan,24.0,15
501200.0,AB de Villiers,54.0,41
501200.0,AUK Pathan,12.0,5
501200.0,BB McCullum,45.0,32
501200.0,BJ Hodge,27.0,23
501200.0,DPMD Jayawardene,18.0,19
501200.0,MA Agarwal,33.0,27
501200.0,PA Patel,1.0,4
501200.0,RA Jadeja,23.0,16
501200.0,RV Gomez,0.0,1
501200.0,SS Tiwary,26.0,25
501200.0,TM Dilshan,1.0,5
501200.0,V Kohli,23.0,18
501200.0,VVS Laxman,36.0,29
501201.0,AB Dinda,0.0,5
501201.0,AJ Finch,8.0,13
501201.0,AT Rayudu,14.0,16
501201.0,DA Warner,1.0,3
501201.0,DJ Jacobs,1.0,6
501201.0,IK Pathan,0.0,1
501201.0,M Morkel,0.0,2
501201.0,NV Ojha,29.0,31
501201.0,RE van der Merwe,8.0,6
501201.0,RG Sharma,27.0,31
501201.0,SR Tendulkar,46.0,55
501201.0,UBT Chand,0.0,2
501201.0,UT Yadav,0.0,5
501201.0,V Sehwag,19.0,16
501201.0,Y Venugopal Rao,26.0,26
501202.0,AC Gilchrist,1.0,3
501202.0,AM Nayar,12.0,18
501202.0,GC Smith,0.0,1
501202.0,JD Ryder,31.0,17
501202.0,KD Karthik,0.0,7
501202.0,M Manhas,35.0,33
501202.0,NJ Rimmington,1.0,1
501202.0,P Kumar,3.0,6
501202.0,PC Valthaty,6.0,6
501202.0,PP Chawla,15.0,28
501202.0,R McLaren,51.0,46
501202.0,RV Uthappa,22.0,15
501202.0,SE Marsh,1.0,4
501202.0,Sunny Singh,12.0,6
501202.0,Yuvraj Singh,21.0,16
501203.0,A Mishra,12.0,6
501203.0,B Chipli,48.0,41
501203.0,DB Ravi Teja,14.0,10
501203.0,DT Christian,25.0,13
501203.0,DW Steyn,13.0,13
501203.0,G Gambhir,29.0,19
501203.0,I Sharma,1.0,1
501203.0,IR Jaggi,3.0,9
501203.0,JH Kallis,53.0,45
501203.0,JP Duminy,6.0,8
501203.0,KC Sangakkara,16.0,15
501203.0,MK Tiwary,30.0,22
501203.0,MS Bisla,19.0,21
501203.0,S Dhawan,7.0,8
501203.0,YK Pathan,22.0,16
501204.0,AG Paunikar,5.0,8
501204.0,AJ Finch,11.0,16
501204.0,AL Menaria,22.0,15
501204.0,AM Rahane,18.0,17
501204.0,DA Warner,54.0,44
501204.0,IK Pathan,9.0,6
501204.0,J Botha,39.0,32
501204.0,LRPL Taylor,18.0,10
501204.0,NV Ojha,0.0,2
501204.0,R Dravid,38.0,32
501204.0,RE van der Merwe,2.0,3
501204.0,UBT Chand,2.0,10
501204.0,V Sehwag,4.0,2
501204.0,Y Venugopal Rao,60.0,41
501205.0,AB de Villiers,38.0,37
501205.0,AT Rayudu,63.0,50
501205.0,AUK Pathan,0.0,2
501205.0,DJ Jacobs,22.0,17
501205.0,MA Agarwal,0.0,1
501205.0,SR Tendulkar,55.0,46
501205.0,SS Tiwary,16.0,11
501205.0,TM Dilshan,59.0,54
501205.0,V Kohli,12.0,19
501206.0,AC Gilchrist,19.0,15
501206.0,AM Nayar,0.0,1
501206.0,KD Karthik,21.0,11
501206.0,M Vijay,74.0,43
501206.0,MS Dhoni,43.0,20
501206.0,PC Valthaty,120.0,64
501206.0,S Anirudha,0.0,1
501206.0,S Badrinath,66.0,57
501206.0,SE Marsh,12.0,14
501206.0,SK Raina,0.0,1
501206.0,Sunny Singh,20.0,11
501207.0,BB McCullum,0.0,1
501207.0,BJ Hodge,39.0,36
501207.0,DPMD Jayawardene,2.0,3
501207.0,GC Smith,24.0,27
501207.0,JD Ryder,17.0,11
501207.0,M Manhas,12.0,19
501207.0,MD Mishra,37.0,21
501207.0,PA Patel,21.0,19
501207.0,R Sharma,10.0,11
501207.0,R Vinay Kumar,1.0,1
501207.0,RA Jadeja,47.0,34
501207.0,RP Singh,0.0,1
501207.0,RV Gomez,26.0,19
501207.0,RV Uthappa,31.0,15
501207.0,S Sreesanth,1.0,6
501207.0,VVS Laxman,0.0,3
501207.0,WD Parnell,1.0,6
501207.0,Yuvraj Singh,8.0,13
501208.0,AB de Villiers,0.0,7
501208.0,B Chipli,61.0,35
501208.0,CA Pujara,25.0,15
501208.0,DL Vettori,3.0,6
501208.0,DT Christian,0.0,1
501208.0,JJ van der Wath,0.0,1
501208.0,JP Duminy,22.0,15
501208.0,KC Sangakkara,36.0,25
501208.0,MA Agarwal,16.0,13
501208.0,R Ninan,3.0,6
501208.0,S Aravind,2.0,5
501208.0,S Dhawan,11.0,10
501208.0,S Sohal,38.0,39
501208.0,SS Tiwary,7.0,10
501208.0,TM Dilshan,7.0,8
501208.0,V Kohli,71.0,51
501208.0,Z Khan,0.0,3
501209.0,AG Paunikar,9.0,18
501209.0,AL Menaria,27.0,22
501209.0,G Gambhir,75.0,44
501209.0,J Botha,12.0,12
501209.0,JH Kallis,80.0,66
501209.0,LRPL Taylor,35.0,27
501209.0,MS Bisla,1.0,4
501209.0,R Dravid,35.0,36
501209.0,SR Watson,22.0,13
501210.0,AT Rayudu,53.0,33
501210.0,BB McCullum,81.0,64
501210.0,BJ Hodge,11.0,7
501210.0,DJ Jacobs,12.0,22
501210.0,DPMD Jayawardene,56.0,38
501210.0,RA Jadeja,25.0,12
501210.0,SR Tendulkar,100.0,71
501211.0,AB de Villiers,65.0,45
501211.0,AUK Pathan,14.0,6
501211.0,CA Pujara,2.0,5
501211.0,DL Vettori,2.0,2
501211.0,JA Morkel,9.0,8
501211.0,JJ van der Wath,14.0,11
501211.0,M Vijay,31.0,21
501211.0,MA Agarwal,7.0,13
501211.0,MEK Hussey,83.0,56
501211.0,MS Dhoni,22.0,16
501211.0,S Badrinath,5.0,3
501211.0,SK Raina,29.0,17
501211.0,SS Tiwary,14.0,14
501211.0,TM Dilshan,0.0,1
501211.0,V Kohli,35.0,28
501212.0,A Mishra,0.0,1
501212.0,AC Gilchrist,61.0,49
501212.0,AM Nayar,13.0,10
501212.0,B Chipli,14.0,12
501212.0,DB Ravi Teja,10.0,7
501212.0,DT Christian,30.0,14
501212.0,DW Steyn,1.0,2
501212.0,JP Duminy,18.0,16
501212.0,KC Sangakkara,35.0,28
501212.0,KD Karthik,3.0,5
501212.0,MS Gony,0.0,1
501212.0,PC Valthaty,75.0,49
501212.0,S Dhawan,45.0,36
501212.0,S Sohal,7.0,5
